train_loss,train_loss_loc,train_loss_str,val_loss,val_loss_loc,val_loss_str,best_val_loss,best_val_loss_loc,best_val_loss_str,best_epoch,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/lr,config/mpnn_hidden_dim,config/mpnn_num_layers,config/attn_num_heads,config/attn_num_layers,config/token_dim,config/pooling_strategy,config/weight_decay,config/dropout,config/mp_layer_norm,config/epochs,config/early_stop_patience,config/early_stop_min_delta,config/train_batch_size,config/val_batch_size,config/head_mlp_hidden_dim,config/gradient_clip_max_norm,config/scheduler,config/scheduler_min_lr,config/seed,config/device,config/train_path,config/val_path,config/num_output_sources,config/node_in_dim,config/edge_in_dim,logdir
0.013963462490164027,0.008911965462037279,0.005051496992760067,0.021328516252994537,0.016895578611850738,0.004432937641143799,0.021328516252994537,0.016895578611850738,0.004432937641143799,24,24,1771584540,,True,25,fn_4f1d3b54,2026-02-20_11-49-00,74.16559600830078,1817.3350040912628,1446873,compute4,130.149.110.149,1817.3350040912628,25,0.0008577602391859799,256,4,2,2,256,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,4f1d3b54
0.004074352519303749,0.002414101491611498,0.0016602510232714158,0.009915422422885895,0.007840659657478332,0.0020747627654075624,0.008947030676960946,0.006995128528118133,0.0019519021488428115,105,119,1771590695,,True,120,fn_537ddf8d,2026-02-20_13-31-35,66.54581594467163,7966.678178548813,1447148,compute4,130.149.110.149,7966.678178548813,120,0.0006530989541936602,128,4,8,2,64,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,537ddf8d
0.00824007251052351,0.005405737735519681,0.0028343348015288385,0.01319118400335312,0.009441161081790925,0.003750022921562195,0.011883249647378922,0.009563494715690613,0.002319754931688309,117,119,1771590581,,True,120,fn_f7c18259,2026-02-20_13-29-41,65.74605131149292,7847.65967297554,1447298,compute4,130.149.110.149,7847.65967297554,120,0.00010775428936393448,128,1,2,2,64,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,f7c18259
0.014659324613741682,0.009869524242379997,0.004789800389045024,0.028054078289031982,0.02087021378517151,0.007183864503860474,0.023444915594816207,0.01944082664489746,0.004004088949918747,22,24,1771586143,,True,25,fn_9529970f,2026-02-20_12-15-43,64.23505330085754,1597.0477893352509,1459039,compute4,130.149.110.149,1597.0477893352509,25,0.00015958860710027525,64,4,4,8,64,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,9529970f
0.00440334457067089,0.002776517556343652,0.001626827001064733,0.010602779297828675,0.008511447331666946,0.002091331966161728,0.008556852886974812,0.0066903817448616025,0.0018664711421132088,105,119,1771594063,,True,120,fn_4d783d5c,2026-02-20_14-27-43,65.64245128631592,7913.336325407028,1468226,compute4,130.149.110.149,7913.336325407028,120,0.001124774611929743,64,4,8,6,64,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,4d783d5c
0.008964429992616554,0.006128369046587355,0.002836060960765315,0.01431562158203125,0.01129690078163147,0.0030187208003997802,0.013217268691539764,0.010737133091449738,0.0024801356000900268,46,49,1771593916,,True,50,fn_2845987c,2026-02-20_14-25-16,66.91881775856018,3329.1977829933167,1521535,compute4,130.149.110.149,3329.1977829933167,50,0.00019810290278153746,128,2,2,4,64,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,2845987c
0.012592218580502497,0.00884683681298283,0.0037453817085752006,0.022024172254562376,0.01801263931655884,0.00401153293800354,0.02121346444416046,0.01753591073322296,0.0036775537109375,22,24,1771592386,,True,25,fn_9bf1ee33,2026-02-20_13-59-46,67.81518411636353,1685.9227883815765,1524251,compute4,130.149.110.149,1685.9227883815765,25,0.00017002942983089446,128,4,4,8,256,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,9bf1ee33
0.005002496192302508,0.003080401977795306,0.0019220942204016484,0.012106421345233917,0.009823412612915038,0.0022830087323188783,0.010016748877525329,0.007871101239681244,0.002145647637844086,69,99,1771598891,,True,100,fn_bc00cecf,2026-02-20_15-48-11,67.43905901908875,6497.886689901352,1564056,compute4,130.149.110.149,6497.886689901352,100,0.0010197714424694368,64,3,4,6,128,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,bc00cecf
0.012319264815577978,0.00833095750429585,0.003988307364332148,0.020948703525543212,0.017048312767028808,0.003900390758514404,0.020948703525543212,0.017048312767028808,0.003900390758514404,24,24,1771595734,,True,25,fn_67714e7d,2026-02-20_14-55-34,70.63647079467773,1813.3465843200684,1585918,compute4,130.149.110.149,1813.3465843200684,25,0.001464458219756228,256,4,2,4,64,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,67714e7d
0.008172305442298515,0.0055716948766449965,0.0026006105317604505,0.01505417298412323,0.011314689520835877,0.0037394834632873534,0.012149374072551728,0.009889895342826843,0.002259478729724884,41,49,1771597337,,True,50,fn_986c0a00,2026-02-20_15-22-17,65.53176045417786,3267.991462469101,1586832,compute4,130.149.110.149,3267.991462469101,50,0.00035970071419464447,64,2,2,2,128,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,986c0a00
0.05240752203743669,0.02210605660854261,0.030301465240271785,0.07096392723464966,0.04127531711769104,0.029688610116958617,0.07070771102142334,0.04060096088409424,0.0301067501373291,19,24,1771597454,,True,25,fn_9e0cf4b8,2026-02-20_15-24-14,67.70758938789368,1714.200513601303,1596289,compute4,130.149.110.149,1714.200513601303,25,0.0010438097481494943,256,2,4,8,256,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,9e0cf4b8
0.0046323385189841445,0.0028066831195868456,0.0018256554067653569,0.009672237267434597,0.007521500867366791,0.0021507364000678065,0.00920429218184948,0.007201668204069138,0.002002623977780342,84,119,1771605886,,True,120,fn_3ecc5229,2026-02-20_17-44-46,71.82092261314392,8541.570383787155,1605421,compute4,130.149.110.149,8541.570383787155,120,0.0006176432002606602,256,3,8,8,64,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,3ecc5229
0.008610232167323179,0.005826954980369044,0.0027832771604291246,0.01275978208053112,0.010364988978385925,0.002394793102145195,0.01275978208053112,0.010364988978385925,0.002394793102145195,49,49,1771600843,,True,50,fn_82c4abdf,2026-02-20_16-20-43,66.73766541481018,3382.692366838455,1606142,compute4,130.149.110.149,3382.692366838455,50,0.0002549187502760772,128,4,8,8,256,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,82c4abdf
0.007427248561495467,0.004831437578519122,0.0025958109962388497,0.01323705964422226,0.010335082510471345,0.0029019771337509153,0.012033424243927003,0.009652163537979127,0.002381260705947876,48,49,1771602265,,True,50,fn_df39eb50,2026-02-20_16-44-25,65.89156246185303,3368.1612915992737,1614247,compute4,130.149.110.149,3368.1612915992737,50,0.0006956876882297654,256,2,4,8,64,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,df39eb50
0.00489130426976311,0.0030412317881407806,0.00185007246393899,0.011504776167154313,0.009256761885643006,0.002248014281511307,0.010533737131178379,0.008399236640453339,0.0021345004907250406,98,99,1771607419,,True,100,fn_088748e0,2026-02-20_18-10-19,65.29962539672852,6569.402268886566,1625245,compute4,130.149.110.149,6569.402268886566,100,0.0008013156715057356,64,2,8,4,128,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,088748e0
0.011558985879904107,0.0072628973947861525,0.004296088496906848,0.018080050575733184,0.014048311992168426,0.004031738583564758,0.01624071472597122,0.013336668171882629,0.0029040465540885927,42,49,1771605621,,True,50,fn_3c2aa997,2026-02-20_17-40-21,65.89215588569641,3349.8502745628357,1633290,compute4,130.149.110.149,3349.8502745628357,50,0.0008938111640691133,256,2,2,2,256,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,3c2aa997
0.005447435133819339,0.0035559946311567027,0.0018914405107675002,0.012515171648979187,0.010355968661308288,0.0021592029876708984,0.00968999492442608,0.0077454807386398315,0.0019445141857862473,95,99,1771612215,,True,100,fn_b085311e,2026-02-20_19-30-15,64.15518546104431,6586.729231595993,1652177,compute4,130.149.110.149,6586.729231595993,100,0.00029053093767834014,64,4,8,4,128,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,b085311e
0.004386501666747883,0.002596584369746756,0.0017899172704761164,0.009087575445055961,0.007110987913608551,0.0019765875314474105,0.008678006384134292,0.006768680469274521,0.0019093259148597718,108,119,1771614608,,True,120,fn_63fb9ad3,2026-02-20_20-10-08,70.1930022239685,8716.199807882309,1653702,compute4,130.149.110.149,8716.199807882309,120,0.00022581816993308055,256,4,4,2,128,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,63fb9ad3
0.007077424952029427,0.004531537082423515,0.002545887872553136,0.014624911483287812,0.01186935524559021,0.0027555562376976013,0.01184316181731224,0.00920589086008072,0.0026372709572315216,43,49,1771610704,,True,50,fn_25e5bd40,2026-02-20_19-05-04,62.5517361164093,3278.9408147335052,1662368,compute4,130.149.110.149,3278.9408147335052,50,0.0005987205374068185,64,3,4,6,256,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,25e5bd40
0.011938772706574277,0.00843993621536448,0.00349883644994867,0.0204296136136055,0.016115583367347718,0.004314030246257782,0.01982926259613037,0.016349385092258452,0.003479877503871918,20,24,1771612337,,True,25,fn_4e2e5d7c,2026-02-20_19-32-17,68.25250720977783,1627.6951949596405,1680870,compute4,130.149.110.149,1627.6951949596405,25,0.0002176840898271133,64,2,4,6,128,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,4e2e5d7c
0.008371546805565115,0.005503651108356971,0.0028678957620470583,0.016380872977256773,0.012496862307548522,0.0038840106697082518,0.013405288078546525,0.010780840654373168,0.002624447424173355,48,49,1771615503,,True,50,fn_62cfbcf8,2026-02-20_20-25-03,64.8921868801117,3281.6708533763885,1689460,compute4,130.149.110.149,3281.6708533763885,50,0.0014004439688121166,128,1,8,6,64,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,62cfbcf8
0.003885943728463748,0.0021930428154035646,0.0016929009182178238,0.01014665317595005,0.007823345766067505,0.0023233074098825456,0.008860603135704994,0.0068425909073352815,0.002018012228369713,85,119,1771620360,,True,120,fn_b7f3b17f,2026-02-20_21-46-00,66.15563201904297,8016.196731805801,1690204,compute4,130.149.110.149,8016.196731805801,120,0.0004876166624296634,128,4,8,6,64,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,b7f3b17f
0.0039626446234274516,0.0023946964839190433,0.001567948108562563,0.010111357415676116,0.007872055758476257,0.0022393016571998596,0.00890518248412013,0.0070491316843032835,0.0018560507998168468,113,119,1771622568,,True,120,fn_c3f790f5,2026-02-20_22-22-48,65.13494992256165,7954.311554908752,1702982,compute4,130.149.110.149,7954.311554908752,120,0.0012510717531593115,128,4,8,6,64,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,c3f790f5
0.013109611842451217,0.008124739851189566,0.004984872070836682,0.01888606765317917,0.015233282104969024,0.003652785548210144,0.01888606765317917,0.015233282104969024,0.003652785548210144,24,24,1771617141,,True,25,fn_053ebc6a,2026-02-20_20-52-21,66.2259168624878,1632.0932142734528,1708129,compute4,130.149.110.149,1632.0932142734528,25,0.0001185625661954698,256,1,4,2,128,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,053ebc6a
0.009674542259330614,0.006545150139710948,0.0031293920621488103,0.019540155673265457,0.0147473712348938,0.004792784438371658,0.017776177066087723,0.014334679385185243,0.003441497680902481,23,24,1771618971,,True,25,fn_f5031d1f,2026-02-20_21-22-51,71.68078899383545,1823.3857700824738,1717468,compute4,130.149.110.149,1823.3857700824738,25,0.00033161722528300615,256,4,8,6,128,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,f5031d1f
0.007201308973982364,0.0048727300283322224,0.002328578920598743,0.012493881816864014,0.010203960206985474,0.00228992160987854,0.012007690515518189,0.009734492153167724,0.002273198362350464,34,49,1771622260,,True,50,fn_bee976c4,2026-02-20_22-17-40,66.8512053489685,3283.0864663124084,1727769,compute4,130.149.110.149,3283.0864663124084,50,0.00045538148010660436,64,4,4,2,128,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,bee976c4
0.005097314615179843,0.003242983235211312,0.0018543314028095124,0.011991130320072175,0.009502381712913514,0.002488748607158661,0.009817497518539428,0.007810870392799377,0.002006627125740051,81,99,1771626927,,True,100,fn_1a4f00b5,2026-02-20_23-35-27,70.55185842514038,6560.054478168488,1735645,compute4,130.149.110.149,6560.054478168488,100,0.00047504001770932373,64,3,4,6,128,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,1a4f00b5
0.012084638629155823,0.007665524094165126,0.0044191146175129505,0.01939826323056221,0.014993924513339996,0.004404338717222214,0.019393761925458906,0.015384678293704986,0.004009083631753922,21,24,1771623907,,True,25,fn_e8f085a7,2026-02-20_22-45-07,64.70358872413635,1641.8342220783234,1746456,compute4,130.149.110.149,1641.8342220783234,25,0.00016039188207669154,256,1,8,2,128,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,e8f085a7
0.012714693240255495,0.008373616463681566,0.00434107683846562,0.01969696813726425,0.015121686246395111,0.00457528189086914,0.01969696813726425,0.015121686246395111,0.00457528189086914,24,24,1771624385,,True,25,fn_26d3f99a,2026-02-20_22-53-05,71.53072428703308,1810.2178287506104,1748287,compute4,130.149.110.149,1810.2178287506104,25,0.0001326860511634907,256,4,8,2,64,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,26d3f99a
0.011140325725597294,0.007679941639587094,0.003460384065379636,0.020498327241420745,0.016815780780792235,0.0036825464606285094,0.0185828747651577,0.015393647211551667,0.003189227553606033,23,24,1771625572,,True,25,fn_2febbdae,2026-02-20_23-12-52,67.57989454269409,1658.9786310195923,1755860,compute4,130.149.110.149,1658.9786310195923,25,0.0002522458776012407,64,4,4,6,128,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,2febbdae
0.004689245841383368,0.002695180774854991,0.001994065061370736,0.010016033999204636,0.0074790836186409,0.002536950380563736,0.009244068893551826,0.007193517868995666,0.00205055102455616,95,99,1771631660,,True,100,fn_0d2a4450,2026-02-21_00-54-20,73.2220983505249,7268.238978624344,1758624,compute4,130.149.110.149,7268.238978624344,100,0.00039930863704961246,256,4,8,2,64,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,0d2a4450
0.007831315845958416,0.005262333221875037,0.0025689826226097685,0.013125233103513718,0.010769871734142303,0.0023553613693714144,0.012679839883565903,0.010260813952922821,0.0024190259306430817,44,49,1771628833,,True,50,fn_0d379097,2026-02-21_00-07-13,65.21655058860779,3255.792315721512,1765381,compute4,130.149.110.149,3255.792315721512,50,0.00029579002677438743,64,4,2,2,128,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,0d379097
0.012516898904703085,0.007923553391253646,0.0045933454957661,0.018862742184638976,0.014630869398117065,0.004231872786521911,0.01861879136323929,0.01433471108007431,0.0042840802831649785,22,24,1771628529,,True,25,fn_adff9358,2026-02-21_00-02-09,64.28918433189392,1596.4804418087006,1773007,compute4,130.149.110.149,1596.4804418087006,25,0.00018329397917369165,256,1,4,2,64,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,adff9358
0.013239025397674192,0.00865957123828651,0.004579454180018245,0.022217054771900176,0.016959803245067597,0.00525725152683258,0.020546980818748475,0.016738905636787413,0.0038080751819610597,22,24,1771630175,,True,25,fn_06cfbca5,2026-02-21_00-29-35,70.50075340270996,1640.3273956775665,1782130,compute4,130.149.110.149,1640.3273956775665,25,0.0001379987614196202,64,4,8,4,256,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,06cfbca5
0.008268951868661974,0.005323466140470362,0.002945485681036039,0.01408571458208561,0.01121999334192276,0.0028657212401628496,0.013151682671785354,0.010657944920539855,0.0024937377512454987,40,49,1771632422,,True,50,fn_004f76b3,2026-02-21_01-07-02,71.95647621154785,3582.9554104804993,1783943,compute4,130.149.110.149,3582.9554104804993,50,0.00022304317992460419,256,4,2,6,64,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,004f76b3
0.0044266322327046834,0.002826160015950946,0.001600472234437077,0.010193875638723373,0.008174888383388519,0.0020189872553348543,0.00872919843864441,0.006937017729759216,0.001792180708885193,108,119,1771637921,,True,120,fn_19a3b014,2026-02-21_02-38-41,65.78320646286011,7739.145318984985,1791467,compute4,130.149.110.149,7739.145318984985,120,0.0005370636160774037,64,3,4,2,64,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,19a3b014
0.019611323358420328,0.00868783191530199,0.010923491331123853,0.026230124537467956,0.01640173581600189,0.009828388721466064,0.026230124537467956,0.01640173581600189,0.009828388721466064,24,24,1771633496,,True,25,fn_77e8b37b,2026-02-21_01-24-56,73.03002190589905,1829.992136478424,1799784,compute4,130.149.110.149,1829.992136478424,25,0.0001000341649649697,256,4,4,6,128,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,77e8b37b
0.008309569274652985,0.0056880626096567025,0.0026215066620490597,0.013693464027404786,0.011035414940834045,0.0026580490865707397,0.012798095938324929,0.010408172278404236,0.0023899236599206923,43,49,1771635732,,True,50,fn_f033a321,2026-02-21_02-02-12,66.17923641204834,3303.6163742542267,1804141,compute4,130.149.110.149,3303.6163742542267,50,0.0003958654311210388,128,1,2,4,64,mean_pooling,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,f033a321
0.006233464631758914,0.003850111351761071,0.002383353288839512,0.011127291592121124,0.00848337987613678,0.0026439117159843444,0.009542064402580262,0.007496991048336029,0.002045073354244232,97,99,1771640146,,True,100,fn_6b9bca38,2026-02-21_03-15-46,64.46187973022461,6643.79955124855,1810224,compute4,130.149.110.149,6643.79955124855,100,0.001115711061037349,64,4,8,2,256,cls_token,0.0,0.1,False,120,40,1e-05,128,256,256,1.0,False,5e-06,0,cuda,/mnt/data/zaid/projects/simulated_data/step1.h5,/mnt/data/zaid/projects/simulated_data/validation.h5,1,6,6,6b9bca38
